Position	B.stacei	B.hybridumS	B.hybridumD	B.distachyon
112616	1	0	0	0
112620	1	0	0	0
112678	1	0	0	0
112782	1	0	0	0
112861	1	0	0	0
112871	1	0	0	0
112896	1	0	0	0
112928	1	0	0	0
112945	1	0	0	0
112951	1	0	0	0
112968	1	0	0	0
112972	3	0	0	0
113025	1	0	0	0
113042	2	0	0	0
113085	2	0	0	0
113146	2	0	0	0
113157	1	0	0	0
113158	1	0	0	0
113160	1	0	0	0
113197	1	0	0	0
113205	1	0	0	0
113219	1	0	0	0
113237	2	0	0	0
113239	3	0	0	0
113264	2	0	0	0
113300	2	0	0	0
113307	2	0	0	0
113317	2	0	0	0
113531	1	0	0	0
113561	1	0	0	0
113834	2	0	0	0
114163	2	0	0	0
114180	1	0	0	0
114198	2	0	0	0
114234	2	0	0	0
114304	1	0	0	0
114319	1	0	0	0
114335	2	2	0	0
114351	1	0	0	0
114455	2	0	0	0
114692	1	0	0	0
114959	2	0	0	0
114966	3	0	0	0
114967	3	0	0	0
115018	2	0	0	0
115837	1	0	0	0
116225	1	0	0	0
116648	2	0	0	0
116702	1	0	0	0
116760	2	0	0	0
116766	1	0	0	0
116792	1	0	0	0
117034	2	0	0	0
117147	1	0	0	0
117156	1	0	0	0
117445	1	0	0	0
117671	1	0	0	0
117676	1	0	0	0
117677	4	1	0	0
117678	2	0	0	0
117703	3	0	0	0
117739	1	0	0	0
117740	1	2	0	0
117741	1	2	0	0
117744	3	0	0	0
117746	2	0	0	0
117765	1	0	0	0
117766	1	0	0	0
117768	2	0	0	0
117769	1	0	0	0
118287	1	0	0	0
118735	1	0	0	0
119117	1	0	0	0
119118	1	0	0	0
119260	2	0	0	0
119458	4	0	0	0
119459	2	0	0	0
119680	2	0	0	0
119956	2	0	0	0
121080	2	0	0	0
121670	2	0	0	0
121905	2	0	0	0
122040	2	0	0	0
122353	3	0	0	0
123116	3	0	0	0
123314	6	4	0	0
123377	3	0	0	0
123700	2	0	0	0
123737	2	0	0	0
123738	1	0	0	0
124324	2	0	0	0
124440	1	0	0	0
124883	2	0	0	0
125264	4	0	0	0
125278	1	0	0	0
127088	1	0	0	0
127089	1	0	0	0
127786	2	0	0	0
128245	3	0	0	0
128251	2	0	0	0
128382	1	0	0	0
128501	1	0	0	0
128502	1	0	0	0
128517	1	0	0	0
128575	1	0	0	0
129034	2	0	0	0
129035	1	0	0	0
129298	2	0	0	0
129299	2	0	0	0
129340	2	0	0	0
129906	2	0	0	0
129907	2	0	0	0
129915	1	0	0	0
129916	1	0	0	0
129957	2	0	0	0
129968	2	0	0	0
129969	1	0	0	0
129972	2	0	0	0
129973	2	0	0	0
129980	2	0	0	0
129981	2	0	0	0
130010	1	0	0	0
130087	1	0	0	0
130088	1	0	0	0
130132	2	0	0	0
130136	2	0	0	0
130141	2	0	0	0
130142	1	0	0	0
130144	1	0	0	0
130145	1	0	0	0
130159	1	0	0	0
130160	1	0	0	0
130170	1	0	0	0
130171	2	0	0	0
130188	2	0	0	0
130189	2	0	0	0
130208	2	0	0	0
130209	2	0	0	0
130232	2	0	0	0
130242	2	0	0	0
132429	2	0	0	0
132540	2	0	0	0
134138	1	0	0	0
134139	2	0	0	0
134429	2	0	0	0
134454	1	0	0	0
134479	1	0	0	0
134480	6	0	0	0
134503	1	0	0	0
134504	5	0	0	0
134505	1	0	0	0
134682	1	0	0	0
134694	1	0	0	0
134726	1	0	0	0
134754	1	0	0	0
134776	1	0	0	0
134800	1	0	0	0
134998	1	0	0	0
135090	2	0	0	0
135093	1	0	0	0
135117	1	0	0	0
135142	2	0	0	0
135157	1	0	0	0
135161	1	0	0	0
135164	1	0	0	0
135188	1	0	0	0
135290	1	0	0	0
135337	1	0	0	0
135662	2	0	0	0
135910	1	0	0	0
135967	1	0	0	0
135968	6	0	0	0
135985	4	0	0	0
136016	2	0	0	0
136022	1	0	0	0
136041	1	5	0	0
136042	1	18	0	0
136043	1	4	0	0
136074	2	0	0	0
136086	1	0	0	0
136119	1	1	0	0
136129	1	1	0	0
136134	1	0	0	0
136146	1	0	0	0
136187	1	0	0	0
136197	3	3	0	0
136200	3	1	0	0
136201	2	0	0	0
136202	4	0	0	0
136205	2	4	0	0
136208	1	0	0	0
136209	1	0	0	0
136210	1	0	0	0
136211	1	2	0	0
136216	1	2	0	0
136217	1	0	0	0
136222	2	0	0	0
136228	2	0	0	0
136229	1	2	0	0
136233	1	6	0	0
136234	1	27	0	0
136235	1	7	0	0
136236	3	32	0	0
136237	1	9	0	0
136238	1	4	0	0
136241	2	2	0	0
136249	1	0	0	0
136258	2	0	0	0
136263	2	0	0	0
136268	5	7	0	0
136269	2	7	0	0
136271	3	2	0	0
136272	4	2	0	0
136273	9	24	0	0
136274	1	3	0	0
136276	2	13	0	0
136277	3	0	0	0
136278	5	0	0	0
136279	4	2	0	0
136280	1	9	0	0
136282	2	2	0	0
136283	3	0	0	0
136284	6	0	0	0
136285	1	0	0	0
136290	2	0	0	0
136291	2	1	0	0
136300	1	4	0	0
136304	2	10	0	0
136305	3	43	0	0
136306	2	12	0	0
136307	4	49	0	0
136308	2	13	0	0
136309	3	7	0	0
136310	1	31	0	0
136311	2	11	0	0
136312	7	36	0	0
136313	1	9	0	0
136314	1	5	0	0
136315	1	13	0	0
136316	2	49	0	0
136317	2	10	0	0
136318	5	39	0	0
136319	1	12	0	0
136320	3	0	0	0
136323	3	0	0	0
6026	0	0	1	0
7103	0	0	1	0
13139	0	0	1	0
13140	0	0	1	0
14343	0	1	1	0
14649	0	0	1	0
14863	0	0	1	0
14872	0	0	1	0
14875	0	0	1	0
14876	0	0	1	0
14913	0	0	1	0
14928	0	0	2	0
15539	0	0	1	0
15541	0	0	1	0
15578	0	0	1	0
15591	0	0	2	0
17644	0	0	1	0
17983	0	0	1	0
18747	0	0	1	0
19081	0	0	1	0
24007	0	0	1	0
24616	0	0	1	0
24849	0	0	1	0
25378	0	0	1	0
27856	0	0	1	0
29459	0	0	1	0
29708	0	0	1	0
32643	0	0	1	0
33023	0	0	1	0
39795	0	0	1	0
39845	0	0	1	0
40712	0	0	1	0
44615	0	0	1	0
44667	0	0	1	0
47980	0	0	1	0
48277	0	0	1	0
50439	0	0	1	0
50543	0	0	1	0
51589	0	0	1	0
52518	0	0	1	0
52548	0	0	1	0
53503	0	0	1	0
53671	0	0	1	0
53687	0	0	1	0
53749	0	0	1	1
53761	0	0	1	1
53765	0	0	1	1
53791	0	0	1	2
53839	0	0	1	1
53869	0	0	1	2
53897	0	0	1	3
53970	0	0	1	0
54017	0	0	1	0
54018	0	0	1	0
54032	0	0	1	2
54033	0	0	1	1
54049	0	0	1	2
54091	0	0	1	1
54107	0	0	1	2
54122	0	0	1	4
54138	0	0	1	1
54153	0	0	1	6
54154	0	0	1	5
54365	0	0	1	0
54400	0	0	1	0
54416	0	0	1	5
54418	0	1	1	0
54508	0	0	1	1
54611	0	0	1	1
54627	0	0	1	0
54649	0	0	1	0
54665	0	0	1	0
54699	0	0	1	0
54701	0	0	1	0
54715	0	2	1	0
54732	0	0	1	0
54739	0	0	1	0
54770	0	0	1	0
54789	0	0	1	0
54820	0	0	1	1
54842	0	0	1	0
54850	0	0	1	0
54854	0	0	1	0
54855	0	0	1	0
54858	0	0	1	0
54870	0	0	1	0
54871	0	0	1	0
54944	0	0	1	0
54945	0	0	1	0
54963	0	0	1	1
54975	0	0	1	1
54976	0	0	1	0
55051	0	1	1	11
55108	0	0	1	0
55112	0	0	1	0
55186	0	0	1	0
55217	0	0	1	0
55297	0	0	1	0
55313	0	0	1	0
55370	0	0	1	0
55378	0	0	1	0
55387	0	0	1	0
55418	0	0	1	0
55444	0	0	1	0
55475	0	0	1	0
55624	0	0	1	0
55640	0	0	1	0
55714	0	0	1	0
55745	0	0	1	0
56193	0	0	1	0
56731	0	0	1	0
57429	0	0	1	0
57630	0	0	1	0
59252	0	0	1	0
59588	0	0	1	0
60845	0	0	1	0
60961	0	2	1	0
60971	0	2	1	0
61546	0	0	1	0
62470	0	0	1	0
62837	0	8	1	0
63399	0	0	1	0
63940	0	0	1	0
64197	0	0	1	0
64220	0	0	1	0
64221	0	0	1	0
64306	0	0	1	0
64307	0	0	1	0
64336	0	0	1	0
64337	0	0	1	0
64476	0	0	1	0
64477	0	0	1	0
64478	0	0	1	0
64564	0	0	1	0
64594	0	1	1	0
64872	0	0	1	0
64929	0	0	1	0
69941	0	0	1	0
70632	0	0	1	0
70656	0	6	1	0
71114	0	0	1	0
74978	0	0	1	0
75452	0	0	1	0
75733	0	0	1	0
77741	0	0	1	0
78267	0	0	1	0
78385	0	0	1	0
79113	0	0	1	0
80901	0	1	1	0
80919	0	2	1	0
81150	0	0	1	0
81182	0	0	1	0
81299	0	0	1	0
81341	0	0	1	0
81476	0	0	1	0
81548	0	0	1	0
87563	0	12	1	0
87844	0	0	1	0
87857	0	0	1	0
87961	0	0	1	0
88464	0	0	1	0
89404	0	0	1	0
89685	0	0	1	0
89698	0	0	1	0
89771	0	0	1	0
89802	0	0	1	0
89853	0	0	1	0
90134	0	0	1	0
90147	0	0	1	0
90220	0	0	1	0
90251	0	0	1	0
103517	0	0	1	0
103731	0	0	1	0
105797	0	0	1	0
107050	0	0	1	0
108104	0	0	1	0
108621	0	0	1	0
112460	0	0	1	0
114713	0	0	1	0
124999	0	0	1	0
125012	0	0	1	0
125085	0	0	1	0
125124	0	0	1	0
125448	0	0	1	0
125461	0	0	1	0
125534	0	0	1	0
125573	0	0	1	0
126669	0	0	1	0
127289	0	0	1	0
127302	0	0	1	0
127375	0	0	1	0
127414	0	0	1	0
133697	0	0	1	0
133783	0	0	1	0
133822	0	0	1	0
133909	0	0	1	0
134034	0	0	1	0
134076	0	0	1	0
134500	0	0	1	0
134513	0	0	1	0
134586	0	0	1	0
134625	0	0	1	0
134982	0	0	1	0
135107	0	0	1	0
51	0	2	0	0
535	0	24	0	0
741	0	21	0	0
1078	0	17	0	0
1194	0	1	0	0
1195	0	27	0	0
1326	0	8	0	3
1343	0	1	0	0
1365	0	2	0	0
1366	0	47	0	0
1374	0	50	0	0
1466	0	1	0	1
1538	0	1	0	0
1539	0	36	0	0
1593	0	1	0	0
1710	0	1	0	0
1711	0	7	0	0
1753	0	1	0	0
1805	0	6	0	0
1807	0	4	0	0
1935	0	1	0	0
1936	0	9	0	0
2014	0	14	0	0
2019	0	3	0	0
2020	0	14	0	0
2131	0	4	0	0
2132	0	16	0	0
2137	0	3	0	0
2189	0	2	0	0
2216	0	3	0	0
2378	0	3	0	0
2379	0	16	0	0
2481	0	1	0	0
2490	0	2	0	0
2522	0	2	0	0
2541	0	2	0	0
2542	0	24	0	0
2544	0	4	0	0
2545	0	28	0	0
2597	0	2	0	0
2599	0	2	0	0
2603	0	2	0	0
2604	0	14	0	0
2660	0	1	0	0
2776	0	1	0	0
2777	0	13	0	0
2808	0	1	0	0
2874	0	1	0	0
2912	0	4	0	3
2913	0	11	0	0
2943	0	2	0	0
3073	0	16	0	0
3086	0	1	0	0
3087	0	10	0	0
3134	0	1	0	0
3135	0	9	0	0
3165	0	1	0	0
3166	0	14	0	0
3242	0	2	0	0
3243	0	16	0	0
3304	0	1	0	0
3310	0	1	0	0
3321	0	1	0	0
3322	0	12	0	0
3770	0	4	0	0
3779	0	2	0	0
3782	0	2	0	0
4096	0	2	0	0
4110	0	1	0	0
4111	0	8	0	0
4112	0	9	0	0
4119	0	1	0	0
4120	0	9	0	0
4337	0	2	0	0
4398	0	2	0	0
4483	0	1	0	0
4484	0	5	0	0
4516	0	1	0	0
4517	0	4	0	0
4552	0	6	0	0
4584	0	1	0	0
4645	0	2	0	0
4756	0	3	0	0
4758	0	23	0	0
4760	0	25	0	0
4847	0	1	0	0
4848	0	2	0	0
4930	0	12	0	0
5049	0	1	0	0
5050	0	3	0	1
5051	0	20	0	0
5190	0	1	0	0
5255	0	2	0	1
5257	0	10	0	0
5263	0	2	0	0
5264	0	10	0	0
5278	0	1	0	0
5279	0	2	0	0
5280	0	14	0	0
5389	0	1	0	0
5390	0	7	0	0
5393	0	1	0	0
5395	0	17	0	0
5396	0	8	0	0
5442	0	8	0	0
5747	0	2	0	0
5748	0	2	0	0
5749	0	15	0	0
5776	0	1	0	0
5778	0	17	0	0
5857	0	1	0	0
5859	0	10	0	0
5862	0	1	0	0
5863	0	1	0	0
6044	0	2	0	0
6081	0	1	0	0
6220	0	2	0	0
6224	0	5	0	0
6332	0	2	0	0
6334	0	2	0	0
6336	0	8	0	0
6389	0	4	0	0
6699	0	2	0	0
6700	0	13	0	0
6719	0	4	0	0
6722	0	6	0	0
6859	0	1	0	0
6860	0	6	0	0
6926	0	4	0	0
6950	0	1	0	0
7026	0	1	0	0
7147	0	2	0	0
7395	0	2	0	0
7396	0	4	0	0
7574	0	2	0	0
7575	0	6	0	0
7620	0	1	0	0
7621	0	5	0	0
7697	0	5	0	0
7827	0	2	0	0
7880	0	1	0	0
7881	0	4	0	0
7895	0	2	0	0
7982	0	1	0	0
8250	0	2	0	0
8792	0	1	0	0
8957	0	3	0	0
8958	0	11	0	0
9083	0	15	0	0
9122	0	9	0	0
9178	0	1	0	0
9179	0	8	0	0
9223	0	2	0	0
9301	0	4	0	0
9302	0	13	0	0
9862	0	1	0	0
10126	0	1	0	0
10128	0	9	0	0
10138	0	1	0	0
10155	0	8	0	0
10967	0	1	0	0
10968	0	12	0	0
10997	0	8	0	0
11278	0	1	0	0
11285	0	1	0	0
11286	0	2	0	0
11325	0	1	0	0
11326	0	2	0	0
11362	0	4	0	0
11791	0	2	0	0
11792	0	12	0	0
11816	0	1	0	0
11817	0	11	0	0
11906	0	2	0	0
11928	0	3	0	0
11929	0	8	0	0
12167	0	6	0	0
12201	0	1	0	0
12213	0	1	0	0
12218	0	2	0	0
12278	0	1	0	1
12279	0	12	0	0
12302	0	1	0	0
12320	0	2	0	0
12321	0	13	0	0
12322	0	14	0	0
12331	0	10	0	0
12338	0	2	0	1
12339	0	13	0	0
12404	0	2	0	0
12405	0	8	0	0
12441	0	3	0	0
12607	0	3	0	0
12608	0	13	0	0
12638	0	1	0	0
12639	0	12	0	0
12659	0	2	0	0
12661	0	4	0	0
12669	0	3	0	0
12887	0	1	0	0
12888	0	11	0	0
12999	0	2	0	0
13000	0	24	0	0
13036	0	2	0	0
13110	0	4	0	0
13184	0	1	0	0
13187	0	1	0	0
13190	0	1	0	0
13191	0	8	0	0
13239	0	2	0	0
13240	0	12	0	0
13276	0	2	0	0
13277	0	11	0	0
13278	0	11	0	0
13333	0	1	0	0
13339	0	2	0	0
13340	0	9	0	0
13402	0	10	0	0
13484	0	1	0	0
13493	0	1	0	0
13494	0	9	0	0
13513	0	2	0	0
13516	0	1	0	0
13517	0	10	0	0
13537	0	3	0	0
13538	0	8	0	0
13590	0	2	0	0
13618	0	1	0	0
13619	0	11	0	0
13625	0	1	0	0
13626	0	6	0	0
13665	0	3	0	0
13702	0	1	0	0
14016	0	1	0	0
14017	0	2	0	0
14063	0	10	0	0
14103	0	2	0	0
14104	0	12	0	0
14205	0	2	0	1
14206	0	8	0	0
14390	0	1	0	0
14410	0	1	0	0
14411	0	3	0	0
14413	0	1	0	0
14490	0	2	0	0
14584	0	4	0	0
14601	0	1	0	0
14602	0	2	0	0
14631	0	1	0	0
14632	0	4	0	0
14694	0	1	0	0
14695	0	4	0	0
14714	0	1	0	1
14757	0	1	0	0
14758	0	2	0	0
14835	0	2	0	0
14836	0	8	0	0
14837	0	4	0	0
15077	0	2	0	0
15078	0	4	0	0
15278	0	1	0	0
15279	0	6	0	0
15319	0	1	0	0
15320	0	4	0	0
15366	0	1	0	0
15367	0	4	0	0
15395	0	7	0	0
15405	0	1	0	0
15409	0	1	0	0
15410	0	6	0	0
15421	0	1	0	0
15422	0	8	0	0
15430	0	1	0	0
15431	0	8	0	0
15483	0	1	0	1
15496	0	2	0	0
15555	0	1	0	0
15598	0	1	0	0
15599	0	4	0	0
15744	0	7	0	0
15963	0	2	0	0
15964	0	2	0	0
16070	0	1	0	0
16071	0	6	0	0
16256	0	2	0	0
16257	0	11	0	0
16300	0	1	0	0
16301	0	6	0	0
16385	0	1	0	0
16386	0	6	0	0
16395	0	1	0	0
16396	0	10	0	0
16783	0	1	0	0
16784	0	12	0	0
16914	0	2	0	0
16948	0	2	0	0
16965	0	1	0	0
16985	0	6	0	0
16988	0	1	0	0
16991	0	4	0	0
17006	0	1	0	0
17091	0	2	0	0
17147	0	2	0	0
17174	0	2	0	0
17264	0	2	0	0
17331	0	2	0	0
17392	0	2	0	0
17420	0	2	0	0
17453	0	2	0	0
17666	0	2	0	0
17667	0	4	0	0
17676	0	2	0	0
17687	0	1	0	0
17688	0	4	0	0
17817	0	1	0	0
17818	0	7	0	0
17860	0	1	0	0
17861	0	4	0	0
17881	0	1	0	0
17882	0	4	0	0
17951	0	1	0	0
17952	0	6	0	0
17959	0	2	0	0
17960	0	4	0	0
17964	0	1	0	0
17965	0	4	0	0
17969	0	1	0	0
17970	0	6	0	0
17975	0	1	0	0
17976	0	4	0	0
17984	0	1	0	0
17985	0	6	0	1
18063	0	1	0	0
18064	0	4	0	0
18087	0	1	0	0
18088	0	4	0	0
18202	0	8	0	0
18241	0	1	0	0
18242	0	8	0	0
18261	0	1	0	0
18262	0	4	0	0
18278	0	2	0	0
18279	0	4	0	0
18290	0	6	0	0
18404	0	2	0	0
18405	0	4	0	0
18475	0	1	0	0
18476	0	10	0	0
18643	0	2	0	0
18644	0	8	0	0
18707	0	10	0	0
18751	0	2	0	0
18752	0	4	0	0
18906	0	1	0	0
18908	0	2	0	0
18923	0	3	0	0
19032	0	1	0	0
19057	0	1	0	0
19058	0	8	0	0
19118	0	1	0	0
19119	0	4	0	0
19134	0	2	0	0
19168	0	1	0	0
19169	0	6	0	0
19180	0	6	0	0
19253	0	1	0	1
19254	0	5	0	0
19276	0	1	0	0
19277	0	7	0	0
19288	0	6	0	0
19291	0	2	0	0
19292	0	18	0	0
19295	0	2	0	0
19296	0	8	0	0
19297	0	2	0	0
19298	0	2	0	0
19301	0	2	0	0
19303	0	2	0	0
19304	0	2	0	0
19306	0	2	0	0
19343	0	2	0	0
19390	0	1	0	0
19391	0	2	0	0
19440	0	1	0	0
19462	0	4	0	0
19494	0	2	0	0
19600	0	1	0	0
19601	0	4	0	0
19648	0	2	0	0
19649	0	6	0	0
19657	0	2	0	0
19748	0	1	0	0
19749	0	4	0	0
19857	0	2	0	0
19858	0	6	0	0
19993	0	1	0	0
19994	0	4	0	0
20102	0	6	0	0
20161	0	2	0	0
20162	0	10	0	0
20279	0	1	0	0
20280	0	7	0	0
20371	0	1	0	0
20372	0	9	0	0
20437	0	1	0	0
20438	0	13	0	0
20458	0	1	0	0
20459	0	7	0	0
20539	0	1	0	0
20540	0	7	0	0
20547	0	1	0	0
20548	0	8	0	0
20644	0	1	0	0
20695	0	2	0	0
20696	0	13	0	0
20731	0	2	0	0
20732	0	9	0	0
20766	0	12	0	0
20863	0	1	0	0
20864	0	12	0	0
20866	0	1	0	0
20875	0	1	0	0
21147	0	1	0	0
21148	0	4	0	0
21149	0	22	0	0
21163	0	1	0	0
21550	0	12	0	0
21564	0	2	0	0
21582	0	1	0	0
21583	0	2	0	0
21641	0	19	0	0
21647	0	15	0	0
21649	0	2	0	0
21697	0	1	0	0
21698	0	10	0	0
21709	0	2	0	0
21710	0	14	0	0
21724	0	1	0	0
21738	0	1	0	0
21739	0	2	0	0
21875	0	13	0	0
21967	0	3	0	1
21968	0	13	0	0
22263	0	2	0	0
22264	0	12	0	0
22567	0	1	0	0
22591	0	4	0	0
22627	0	3	0	0
22628	0	12	0	0
22732	0	2	0	0
22950	0	1	0	0
22951	0	1	0	0
22952	0	13	0	0
22986	0	2	0	0
22987	0	14	0	0
23039	0	1	0	0
23040	0	2	0	0
23103	0	1	0	0
23104	0	1	0	0
23105	0	8	0	0
23195	0	1	0	0
23196	0	2	0	0
23197	0	10	0	0
23252	0	1	0	0
23253	0	1	0	0
23254	0	11	0	0
23287	0	1	0	0
23288	0	1	0	0
23289	0	7	0	0
23330	0	1	0	0
23331	0	3	0	0
23332	0	13	0	0
23421	0	1	0	0
23422	0	2	0	0
23423	0	9	0	0
23552	0	1	0	0
23786	0	1	0	0
23787	0	1	0	0
23788	0	10	0	0
23924	0	2	0	0
23952	0	1	0	0
23953	0	2	0	0
23959	0	14	0	1
24116	0	1	0	0
24117	0	2	0	0
24118	0	14	0	0
24128	0	1	0	0
24129	0	2	0	0
24197	0	1	0	0
24198	0	1	0	0
24199	0	14	0	0
24477	0	3	0	0
24478	0	10	0	0
24549	0	2	0	0
24550	0	12	0	0
24724	0	1	0	0
24725	0	2	0	2
24726	0	10	0	0
24734	0	2	0	0
24735	0	8	0	0
24748	0	2	0	0
24749	0	8	0	0
24972	0	3	0	0
25055	0	2	0	0
25056	0	8	0	0
25070	0	1	0	0
25092	0	2	0	0
25139	0	4	0	2
25466	0	2	0	0
25696	0	2	0	0
25797	0	11	0	0
25811	0	2	0	0
25937	0	1	0	0
25952	0	1	0	0
26086	0	1	0	0
26111	0	2	0	0
26112	0	12	0	3
26166	0	1	0	0
26167	0	1	0	0
26168	0	9	0	0
26393	0	1	0	0
26591	0	1	0	0
26621	0	4	0	0
26622	0	14	0	0
26636	0	1	0	0
26796	0	16	0	0
26808	0	3	0	0
26809	0	12	0	0
26810	0	2	0	0
26823	0	2	0	0
26835	0	1	0	0
26848	0	1	0	0
26849	0	8	0	0
26969	0	2	0	0
26970	0	11	0	0
27132	0	1	0	0
27186	0	1	0	0
27187	0	14	0	0
27198	0	3	0	0
27199	0	14	0	0
27242	0	2	0	0
27257	0	2	0	0
27258	0	12	0	0
27279	0	3	0	0
27280	0	12	0	0
27296	0	3	0	0
27297	0	9	0	0
27338	0	1	0	0
27339	0	8	0	0
27368	0	4	0	0
27369	0	12	0	0
27434	0	3	0	0
27435	0	8	0	0
27505	0	3	0	0
27506	0	9	0	0
27520	0	3	0	0
27521	0	14	0	0
27685	0	10	0	0
27721	0	1	0	0
27722	0	10	0	1
27841	0	4	0	0
28060	0	1	0	1
28061	0	4	0	1
28148	0	1	0	0
28149	0	6	0	0
28248	0	2	0	0
28254	0	1	0	0
28255	0	6	0	0
28273	0	1	0	0
28274	0	8	0	0
28295	0	2	0	0
28296	0	10	0	0
28343	0	2	0	0
28344	0	8	0	0
28382	0	2	0	0
28383	0	11	0	0
28396	0	2	0	0
28397	0	10	0	0
28436	0	2	0	0
28437	0	9	0	0
28490	0	1	0	0
28491	0	8	0	0
28518	0	1	0	0
28519	0	6	0	0
28555	0	1	0	0
28556	0	7	0	0
28622	0	2	0	0
28623	0	6	0	0
28680	0	2	0	0
28681	0	8	0	0
28776	0	2	0	0
28777	0	8	0	0
28803	0	2	0	0
29024	0	2	0	0
29025	0	9	0	0
29192	0	1	0	0
29269	0	1	0	0
29270	0	8	0	1
29279	0	1	0	0
29280	0	10	0	0
29294	0	1	0	0
29295	0	10	0	0
29348	0	1	0	0
29349	0	12	0	0
29552	0	1	0	0
29553	0	6	0	0
29558	0	2	0	0
29559	0	9	0	0
29567	0	1	0	0
29568	0	6	0	0
29574	0	3	0	0
29575	0	12	0	0
29613	0	1	0	0
29614	0	7	0	0
29615	0	2	0	0
29666	0	2	0	0
29667	0	10	0	0
29692	0	1	0	0
29693	0	2	0	0
29697	0	1	0	0
29717	0	1	0	0
29718	0	7	0	0
29931	0	1	0	0
29932	0	5	0	0
29946	0	1	0	0
29947	0	9	0	0
29955	0	1	0	0
29997	0	2	0	0
30025	0	6	0	0
30138	0	2	0	0
30139	0	8	0	0
30185	0	1	0	0
30186	0	7	0	0
30568	0	4	0	1
30569	0	14	0	0
30574	0	2	0	0
30575	0	15	0	0
30607	0	3	0	0
30608	0	19	0	0
30634	0	2	0	0
30700	0	2	0	0
30701	0	11	0	0
30726	0	4	0	0
30727	0	17	0	0
30852	0	1	0	0
30873	0	4	0	0
30874	0	13	0	0
30890	0	12	0	0
31145	0	2	0	0
31202	0	2	0	0
31213	0	1	0	0
31244	0	2	0	0
31245	0	13	0	0
31255	0	1	0	0
31362	0	1	0	0
31688	0	1	0	0
31689	0	8	0	0
32351	0	6	0	0
32352	0	4	0	0
32433	0	2	0	0
32434	0	6	0	0
32472	0	2	0	0
32473	0	4	0	0
32491	0	2	0	0
32492	0	6	0	0
32496	0	1	0	0
32503	0	2	0	0
32504	0	3	0	0
32506	0	1	0	0
32562	0	2	0	0
32563	0	4	0	0
32658	0	1	0	0
32659	0	5	0	0
32719	0	4	0	1
32875	0	1	0	0
32876	0	5	0	0
32981	0	1	0	0
32982	0	5	0	0
32992	0	1	0	0
32993	0	6	0	0
32999	0	2	0	0
33000	0	9	0	0
33101	0	1	0	0
33102	0	6	0	0
33103	0	1	0	0
33111	0	4	0	0
33112	0	12	0	0
33261	0	2	0	0
33262	0	8	0	0
33287	0	1	0	0
33384	0	1	0	0
33395	0	1	0	0
33396	0	9	0	0
33438	0	1	0	0
33439	0	7	0	0
33559	0	1	0	0
33560	0	13	0	0
33682	0	1	0	0
33683	0	10	0	0
33696	0	1	0	0
34023	0	1	0	2
34024	0	6	0	0
34158	0	1	0	0
34159	0	7	0	0
34200	0	1	0	0
34201	0	7	0	0
34369	0	1	0	0
34436	0	2	0	0
34535	0	1	0	0
34577	0	2	0	0
34772	0	1	0	0
34773	0	4	0	0
34955	0	2	0	0
34956	0	10	0	0
34981	0	1	0	0
35174	0	1	0	0
35175	0	6	0	0
35471	0	2	0	0
35472	0	6	0	0
35619	0	1	0	0
35620	0	4	0	0
35744	0	1	0	0
35745	0	8	0	0
35790	0	2	0	0
35791	0	6	0	0
35812	0	1	0	0
35813	0	8	0	0
36031	0	2	0	0
36032	0	7	0	0
36056	0	1	0	1
36057	0	4	0	0
36095	0	2	0	0
36096	0	4	0	0
36168	0	1	0	0
36370	0	2	0	0
36371	0	8	0	0
36505	0	1	0	0
36506	0	4	0	0
36602	0	1	0	0
36603	0	8	0	0
36695	0	1	0	0
36696	0	10	0	0
36785	0	2	0	0
36786	0	9	0	0
37226	0	3	0	0
37227	0	12	0	0
37283	0	2	0	0
37284	0	10	0	0
37406	0	3	0	0
37407	0	12	0	0
37672	0	3	0	0
37676	0	5	0	0
37677	0	3	0	0
37918	0	1	0	0
37997	0	1	0	0
38009	0	1	0	0
38105	0	2	0	0
38106	0	11	0	0
38187	0	1	0	0
38188	0	7	0	0
38204	0	1	0	0
38205	0	11	0	0
38265	0	6	0	0
38268	0	2	0	0
38278	0	1	0	0
38596	0	2	0	0
38606	0	1	0	1
39009	0	1	0	0
39269	0	3	0	0
39271	0	2	0	0
39285	0	4	0	0
39287	0	1	0	0
39301	0	1	0	0
39309	0	5	0	0
39311	0	3	0	0
39312	0	1	0	0
39325	0	3	0	0
39336	0	2	0	0
39351	0	1	0	0
39366	0	4	0	0
39368	0	1	0	0
39382	0	1	0	0
39393	0	1	0	0
39400	0	8	0	0
39402	0	2	0	0
39416	0	1	0	0
39427	0	4	0	0
39438	0	2	0	0
39447	0	5	0	0
39449	0	2	0	0
39463	0	1	0	0
39468	0	9	0	0
39470	0	3	0	0
39474	0	6	0	0
39476	0	3	0	0
39490	0	1	0	0
39495	0	1	0	0
39501	0	2	0	0
39506	0	2	0	0
39520	0	1	0	0
39531	0	2	0	0
39537	0	5	0	0
39539	0	2	0	0
39553	0	2	0	0
39564	0	2	0	0
39582	0	4	0	0
39584	0	2	0	0
39596	0	2	0	0
39598	0	2	0	0
39610	0	2	0	0
39618	0	4	0	0
39620	0	1	0	0
39621	0	5	0	0
39623	0	5	0	0
39625	0	2	0	0
39639	0	2	0	0
39648	0	2	0	0
39650	0	1	0	0
39657	0	2	0	0
39658	0	7	0	0
39678	0	4	0	0
